id,name,age,grade
24008,Student_24008,14,54
24009,Student_24009,12,43
24010,Student_24010,10,71
24011,Student_24011,14,59
24012,Student_24012,17,79
24013,Student_24013,10,1
24014,Student_24014,15,69
24015,Student_24015,17,32
24016,Student_24016,11,22
24017,Student_24017,11,80
24018,Student_24018,16,9
24019,Student_24019,12,23
24020,Student_24020,11,20
24021,Student_24021,13,42
24022,Student_24022,13,32
24023,Student_24023,17,72
24024,Student_24024,15,70
24025,Student_24025,13,32
24026,Student_24026,14,44
24027,Student_24027,18,20
24028,Student_24028,11,67
24029,Student_24029,11,40
24030,Student_24030,18,13
24031,Student_24031,18,12
24032,Student_24032,11,32
24033,Student_24033,11,75
24034,Student_24034,13,2
24035,Student_24035,10,26
24036,Student_24036,15,16
24037,Student_24037,10,96
24038,Student_24038,10,71
24039,Student_24039,14,23
24040,Student_24040,18,20
24041,Student_24041,13,86
24042,Student_24042,13,19
24043,Student_24043,18,100
24044,Student_24044,14,28
24045,Student_24045,13,8
24046,Student_24046,13,69
24047,Student_24047,11,61
24048,Student_24048,14,100
24049,Student_24049,13,81
24050,Student_24050,12,43
24051,Student_24051,11,68
24052,Student_24052,12,82
24053,Student_24053,14,51
24054,Student_24054,10,27
24055,Student_24055,11,21
24056,Student_24056,18,29
24057,Student_24057,14,85
24058,Student_24058,10,38
24059,Student_24059,16,28
24060,Student_24060,10,81
24061,Student_24061,16,3
24062,Student_24062,16,59
24063,Student_24063,15,88
24064,Student_24064,16,41
24065,Student_24065,10,27
24066,Student_24066,16,49
24067,Student_24067,11,72
24068,Student_24068,13,52
24069,Student_24069,18,0
24070,Student_24070,14,7
24071,Student_24071,18,72
24072,Student_24072,10,40
24073,Student_24073,14,79
24074,Student_24074,10,65
24075,Student_24075,15,58
24076,Student_24076,10,91
24077,Student_24077,11,2
24078,Student_24078,12,15
24079,Student_24079,16,63
24080,Student_24080,11,6
24081,Student_24081,17,65
24082,Student_24082,11,99
24083,Student_24083,10,88
24084,Student_24084,13,59
24085,Student_24085,18,90
24086,Student_24086,10,11
24087,Student_24087,10,45
24088,Student_24088,16,43
24089,Student_24089,12,33
24090,Student_24090,16,0
24091,Student_24091,11,89
24092,Student_24092,14,78
24093,Student_24093,12,65
24094,Student_24094,14,13
24095,Student_24095,16,38
24096,Student_24096,16,93
24097,Student_24097,14,62
24098,Student_24098,18,60
24099,Student_24099,12,92
24100,Student_24100,12,56
24101,Student_24101,15,60
24102,Student_24102,15,34
24103,Student_24103,10,37
24104,Student_24104,15,69
24105,Student_24105,13,32
24106,Student_24106,16,56
24107,Student_24107,17,28
24108,Student_24108,14,16
24109,Student_24109,10,45
24110,Student_24110,15,21
24111,Student_24111,16,90
24112,Student_24112,12,30
24113,Student_24113,14,60
24114,Student_24114,18,26
24115,Student_24115,12,26
24116,Student_24116,12,35
24117,Student_24117,11,92
24118,Student_24118,15,39
24119,Student_24119,18,82
24120,Student_24120,15,19
24121,Student_24121,12,4
24122,Student_24122,15,78
24123,Student_24123,15,54
24124,Student_24124,15,50
24125,Student_24125,11,27
24126,Student_24126,15,7
24127,Student_24127,13,48
24128,Student_24128,10,87
24129,Student_24129,14,12
24130,Student_24130,18,93
24131,Student_24131,13,27
24132,Student_24132,18,53
24133,Student_24133,10,6
24134,Student_24134,16,42
24135,Student_24135,11,12
24136,Student_24136,12,4
24137,Student_24137,15,97
24138,Student_24138,15,73
24139,Student_24139,16,72
24140,Student_24140,15,9
24141,Student_24141,15,93
24142,Student_24142,18,47
24143,Student_24143,14,86
24144,Student_24144,12,1
24145,Student_24145,11,30
24146,Student_24146,13,100
24147,Student_24147,16,43
24148,Student_24148,10,89
24149,Student_24149,11,33
24150,Student_24150,10,53
24151,Student_24151,15,86
24152,Student_24152,12,61
24153,Student_24153,11,73
24154,Student_24154,15,23
24155,Student_24155,16,15
24156,Student_24156,12,23
24157,Student_24157,15,49
24158,Student_24158,10,80
24159,Student_24159,18,35
24160,Student_24160,13,57
24161,Student_24161,18,81
24162,Student_24162,18,24
24163,Student_24163,17,89
24164,Student_24164,10,96
24165,Student_24165,14,3
24166,Student_24166,10,5
24167,Student_24167,18,9
24168,Student_24168,17,78
24169,Student_24169,18,19
24170,Student_24170,15,73
24171,Student_24171,14,44
24172,Student_24172,14,84
24173,Student_24173,13,81
24174,Student_24174,14,96
24175,Student_24175,15,25
24176,Student_24176,18,23
24177,Student_24177,15,3
24178,Student_24178,17,41
24179,Student_24179,17,46
24180,Student_24180,14,97
24181,Student_24181,13,83
24182,Student_24182,15,16
24183,Student_24183,14,80
24184,Student_24184,10,18
24185,Student_24185,13,7
24186,Student_24186,18,84
24187,Student_24187,10,98
24188,Student_24188,16,8
24189,Student_24189,17,82
24190,Student_24190,15,86
24191,Student_24191,15,11
24192,Student_24192,16,28
24193,Student_24193,13,74
24194,Student_24194,10,81
24195,Student_24195,18,35
24196,Student_24196,13,16
24197,Student_24197,15,65
24198,Student_24198,14,70
24199,Student_24199,10,50
24200,Student_24200,18,14
24201,Student_24201,17,85
24202,Student_24202,11,65
24203,Student_24203,18,87
24204,Student_24204,16,94
24205,Student_24205,14,81
24206,Student_24206,15,96
24207,Student_24207,10,96
24208,Student_24208,15,62
24209,Student_24209,10,73
24210,Student_24210,14,70
24211,Student_24211,14,62
24212,Student_24212,17,1
24213,Student_24213,16,35
24214,Student_24214,12,10
24215,Student_24215,17,30
24216,Student_24216,15,6
24217,Student_24217,15,92
24218,Student_24218,11,45
24219,Student_24219,17,19
24220,Student_24220,18,59
24221,Student_24221,16,19
24222,Student_24222,18,81
24223,Student_24223,12,30
24224,Student_24224,17,31
24225,Student_24225,14,87
24226,Student_24226,11,56
24227,Student_24227,16,89
24228,Student_24228,16,41
24229,Student_24229,12,34
24230,Student_24230,10,51
24231,Student_24231,11,6
24232,Student_24232,13,15
24233,Student_24233,11,22
24234,Student_24234,11,82
24235,Student_24235,13,74
24236,Student_24236,18,19
24237,Student_24237,16,27
24238,Student_24238,12,95
24239,Student_24239,18,8
24240,Student_24240,15,55
24241,Student_24241,14,52
24242,Student_24242,14,73
24243,Student_24243,13,26
24244,Student_24244,12,94
24245,Student_24245,13,41
24246,Student_24246,14,28
24247,Student_24247,14,34
24248,Student_24248,16,35
24249,Student_24249,13,20
24250,Student_24250,16,93
24251,Student_24251,15,17
24252,Student_24252,18,89
24253,Student_24253,13,40
24254,Student_24254,18,27
24255,Student_24255,17,20
24256,Student_24256,15,50
24257,Student_24257,15,67
24258,Student_24258,10,90
24259,Student_24259,18,65
24260,Student_24260,10,48
24261,Student_24261,15,3
24262,Student_24262,12,92
24263,Student_24263,13,91
24264,Student_24264,15,38
24265,Student_24265,18,2
24266,Student_24266,14,74
24267,Student_24267,18,79
24268,Student_24268,15,54
24269,Student_24269,11,40
24270,Student_24270,11,85
24271,Student_24271,16,19
24272,Student_24272,10,44
24273,Student_24273,14,2
24274,Student_24274,11,16
24275,Student_24275,13,95
24276,Student_24276,16,58
24277,Student_24277,14,81
24278,Student_24278,11,49
24279,Student_24279,12,84
24280,Student_24280,13,54
24281,Student_24281,10,0
24282,Student_24282,15,90
24283,Student_24283,15,15
24284,Student_24284,10,45
24285,Student_24285,13,48
24286,Student_24286,13,4
24287,Student_24287,13,5
24288,Student_24288,15,77
24289,Student_24289,13,30
24290,Student_24290,13,41
24291,Student_24291,17,56
24292,Student_24292,11,37
24293,Student_24293,15,78
24294,Student_24294,14,89
24295,Student_24295,12,6
24296,Student_24296,16,64
24297,Student_24297,14,32
24298,Student_24298,14,58
24299,Student_24299,16,48
24300,Student_24300,17,33
24301,Student_24301,18,9
24302,Student_24302,15,56
24303,Student_24303,17,11
24304,Student_24304,10,15
24305,Student_24305,14,99
24306,Student_24306,11,31
24307,Student_24307,10,59
24308,Student_24308,14,27
24309,Student_24309,16,87
24310,Student_24310,13,28
24311,Student_24311,16,37
24312,Student_24312,14,61
24313,Student_24313,13,87
24314,Student_24314,12,82
24315,Student_24315,13,26
24316,Student_24316,13,83
24317,Student_24317,15,70
24318,Student_24318,11,99
24319,Student_24319,10,94
24320,Student_24320,15,53
24321,Student_24321,14,75
24322,Student_24322,13,57
24323,Student_24323,11,60
24324,Student_24324,13,10
24325,Student_24325,17,0
24326,Student_24326,18,4
24327,Student_24327,16,97
24328,Student_24328,10,12
24329,Student_24329,16,4
24330,Student_24330,12,31
24331,Student_24331,12,59
24332,Student_24332,11,95
24333,Student_24333,16,70
24334,Student_24334,15,27
24335,Student_24335,15,94
24336,Student_24336,16,3
24337,Student_24337,12,98
24338,Student_24338,14,5
24339,Student_24339,15,76
24340,Student_24340,15,4
24341,Student_24341,17,94
24342,Student_24342,12,10
24343,Student_24343,16,5
24344,Student_24344,13,89
24345,Student_24345,16,9
24346,Student_24346,14,80
24347,Student_24347,18,75
24348,Student_24348,11,60
24349,Student_24349,16,38
24350,Student_24350,15,92
24351,Student_24351,11,87
24352,Student_24352,10,43
24353,Student_24353,17,23
24354,Student_24354,11,27
24355,Student_24355,11,22
24356,Student_24356,18,54
24357,Student_24357,16,87
24358,Student_24358,12,78
24359,Student_24359,15,80
24360,Student_24360,14,45
24361,Student_24361,17,32
24362,Student_24362,16,76
24363,Student_24363,17,80
24364,Student_24364,11,70
24365,Student_24365,15,3
24366,Student_24366,10,59
24367,Student_24367,10,35
24368,Student_24368,16,19
24369,Student_24369,10,70
24370,Student_24370,15,27
24371,Student_24371,17,92
24372,Student_24372,13,30
24373,Student_24373,10,56
24374,Student_24374,16,83
24375,Student_24375,18,40
24376,Student_24376,16,83
24377,Student_24377,15,73
24378,Student_24378,12,93
24379,Student_24379,10,32
24380,Student_24380,16,10
24381,Student_24381,12,43
24382,Student_24382,17,79
24383,Student_24383,14,45
24384,Student_24384,14,26
24385,Student_24385,16,2
24386,Student_24386,17,31
24387,Student_24387,15,72
24388,Student_24388,18,14
24389,Student_24389,18,34
24390,Student_24390,18,2
24391,Student_24391,17,72
24392,Student_24392,16,88
24393,Student_24393,15,57
24394,Student_24394,10,2
24395,Student_24395,12,21
24396,Student_24396,10,44
24397,Student_24397,11,59
24398,Student_24398,13,50
24399,Student_24399,11,92
24400,Student_24400,18,94
24401,Student_24401,17,10
24402,Student_24402,10,13
24403,Student_24403,12,36
24404,Student_24404,17,42
24405,Student_24405,17,59
24406,Student_24406,18,78
24407,Student_24407,18,13
24408,Student_24408,18,81
24409,Student_24409,13,61
24410,Student_24410,12,99
24411,Student_24411,16,65
24412,Student_24412,12,72
24413,Student_24413,17,19
24414,Student_24414,14,77
24415,Student_24415,17,8
24416,Student_24416,12,66
24417,Student_24417,14,5
24418,Student_24418,15,11
24419,Student_24419,18,10
24420,Student_24420,12,5
24421,Student_24421,18,32
24422,Student_24422,17,100
24423,Student_24423,16,35
24424,Student_24424,17,76
24425,Student_24425,15,13
24426,Student_24426,12,45
24427,Student_24427,11,18
24428,Student_24428,17,19
24429,Student_24429,16,10
24430,Student_24430,11,43
24431,Student_24431,15,7
24432,Student_24432,14,91
24433,Student_24433,11,45
24434,Student_24434,14,84
24435,Student_24435,12,98
24436,Student_24436,10,68
24437,Student_24437,14,91
24438,Student_24438,15,13
24439,Student_24439,10,83
24440,Student_24440,13,27
24441,Student_24441,12,47
24442,Student_24442,10,65
24443,Student_24443,11,91
24444,Student_24444,11,92
24445,Student_24445,11,9
24446,Student_24446,17,36
24447,Student_24447,13,80
24448,Student_24448,11,71
24449,Student_24449,10,2
24450,Student_24450,12,45
24451,Student_24451,17,83
24452,Student_24452,13,74
24453,Student_24453,11,41
24454,Student_24454,13,74
24455,Student_24455,14,55
24456,Student_24456,10,92
24457,Student_24457,15,59
24458,Student_24458,13,40
24459,Student_24459,10,87
24460,Student_24460,16,5
24461,Student_24461,16,90
24462,Student_24462,15,70
24463,Student_24463,13,95
24464,Student_24464,14,25
24465,Student_24465,13,70
24466,Student_24466,16,81
24467,Student_24467,15,70
24468,Student_24468,10,21
24469,Student_24469,15,27
24470,Student_24470,16,57
24471,Student_24471,13,45
24472,Student_24472,17,74
24473,Student_24473,17,38
24474,Student_24474,11,86
24475,Student_24475,18,43
24476,Student_24476,13,4
24477,Student_24477,16,1
24478,Student_24478,17,65
24479,Student_24479,14,54
24480,Student_24480,13,54
24481,Student_24481,18,79
24482,Student_24482,12,37
24483,Student_24483,12,100
24484,Student_24484,13,95
24485,Student_24485,17,1
24486,Student_24486,18,90
24487,Student_24487,11,68
24488,Student_24488,17,50
24489,Student_24489,12,58
24490,Student_24490,18,85
24491,Student_24491,15,96
24492,Student_24492,10,56
24493,Student_24493,10,18
24494,Student_24494,11,64
24495,Student_24495,11,7
24496,Student_24496,16,64
24497,Student_24497,12,81
24498,Student_24498,18,35
24499,Student_24499,15,7
24500,Student_24500,16,69
24501,Student_24501,11,34
24502,Student_24502,18,25
24503,Student_24503,16,69
24504,Student_24504,17,97
24505,Student_24505,18,75
24506,Student_24506,11,49
24507,Student_24507,10,60
24508,Student_24508,17,14
24509,Student_24509,17,82
24510,Student_24510,15,61
24511,Student_24511,13,97
24512,Student_24512,15,98
24513,Student_24513,12,35
24514,Student_24514,12,99
24515,Student_24515,14,96
24516,Student_24516,11,64
24517,Student_24517,14,33
24518,Student_24518,18,76
24519,Student_24519,17,27
24520,Student_24520,18,63
24521,Student_24521,17,2
24522,Student_24522,13,63
24523,Student_24523,17,96
24524,Student_24524,18,23
24525,Student_24525,18,78
24526,Student_24526,16,29
24527,Student_24527,11,71
24528,Student_24528,10,70
24529,Student_24529,11,18
24530,Student_24530,18,60
24531,Student_24531,14,86
24532,Student_24532,17,38
24533,Student_24533,14,71
24534,Student_24534,15,68
24535,Student_24535,10,26
24536,Student_24536,12,92
24537,Student_24537,13,56
24538,Student_24538,15,35
24539,Student_24539,11,16
24540,Student_24540,16,47
24541,Student_24541,13,73
24542,Student_24542,17,62
24543,Student_24543,10,73
24544,Student_24544,16,79
24545,Student_24545,12,44
24546,Student_24546,17,52
24547,Student_24547,13,99
24548,Student_24548,15,97
24549,Student_24549,18,41
24550,Student_24550,10,69
24551,Student_24551,10,27
24552,Student_24552,16,15
24553,Student_24553,15,77
24554,Student_24554,12,44
24555,Student_24555,14,17
24556,Student_24556,10,76
24557,Student_24557,11,92
24558,Student_24558,13,94
24559,Student_24559,17,60
24560,Student_24560,14,48
24561,Student_24561,15,14
24562,Student_24562,17,80
24563,Student_24563,12,95
24564,Student_24564,16,89
24565,Student_24565,17,75
24566,Student_24566,11,0
24567,Student_24567,13,41
24568,Student_24568,18,41
24569,Student_24569,18,90
24570,Student_24570,12,6
24571,Student_24571,10,53
24572,Student_24572,12,13
24573,Student_24573,13,66
24574,Student_24574,13,80
24575,Student_24575,15,64
24576,Student_24576,18,80
24577,Student_24577,12,61
24578,Student_24578,17,19
24579,Student_24579,10,38
24580,Student_24580,10,96
24581,Student_24581,14,29
24582,Student_24582,10,6
24583,Student_24583,13,38
24584,Student_24584,18,36
24585,Student_24585,12,47
24586,Student_24586,16,56
24587,Student_24587,12,100
24588,Student_24588,10,76
24589,Student_24589,15,3
24590,Student_24590,17,71
24591,Student_24591,13,83
24592,Student_24592,15,90
24593,Student_24593,18,42
24594,Student_24594,17,31
24595,Student_24595,11,84
24596,Student_24596,16,78
24597,Student_24597,14,54
24598,Student_24598,16,11
24599,Student_24599,14,65
24600,Student_24600,11,6
24601,Student_24601,15,10
24602,Student_24602,14,33
24603,Student_24603,14,37
24604,Student_24604,17,46
24605,Student_24605,18,34
24606,Student_24606,14,3
24607,Student_24607,14,15
24608,Student_24608,14,11
24609,Student_24609,14,43
24610,Student_24610,18,21
24611,Student_24611,15,29
24612,Student_24612,12,47
24613,Student_24613,14,23
24614,Student_24614,15,24
24615,Student_24615,15,84
24616,Student_24616,15,55
24617,Student_24617,11,86
24618,Student_24618,10,51
24619,Student_24619,13,91
24620,Student_24620,13,25
24621,Student_24621,10,62
24622,Student_24622,17,50
24623,Student_24623,13,92
24624,Student_24624,18,42
24625,Student_24625,11,86
24626,Student_24626,10,56
24627,Student_24627,14,71
24628,Student_24628,11,89
24629,Student_24629,18,100
24630,Student_24630,10,73
24631,Student_24631,13,31
24632,Student_24632,18,30
24633,Student_24633,13,31
24634,Student_24634,10,9
24635,Student_24635,12,5
24636,Student_24636,14,58
24637,Student_24637,11,81
24638,Student_24638,14,3
24639,Student_24639,17,57
24640,Student_24640,17,37
24641,Student_24641,10,90
24642,Student_24642,11,14
24643,Student_24643,12,56
24644,Student_24644,15,98
24645,Student_24645,13,34
24646,Student_24646,17,74
24647,Student_24647,16,89
24648,Student_24648,10,18
24649,Student_24649,15,100
24650,Student_24650,11,81
24651,Student_24651,12,13
24652,Student_24652,11,31
24653,Student_24653,11,63
24654,Student_24654,15,89
24655,Student_24655,15,19
24656,Student_24656,11,73
24657,Student_24657,18,27
24658,Student_24658,13,81
24659,Student_24659,10,69
24660,Student_24660,11,52
24661,Student_24661,15,65
24662,Student_24662,18,88
24663,Student_24663,15,39
24664,Student_24664,18,77
24665,Student_24665,13,16
24666,Student_24666,13,70
24667,Student_24667,14,75
24668,Student_24668,16,44
24669,Student_24669,13,80
24670,Student_24670,17,56
24671,Student_24671,10,94
24672,Student_24672,13,11
24673,Student_24673,14,13
24674,Student_24674,15,85
24675,Student_24675,12,85
24676,Student_24676,13,47
24677,Student_24677,14,97
24678,Student_24678,16,68
24679,Student_24679,16,99
24680,Student_24680,16,53
24681,Student_24681,13,20
24682,Student_24682,18,44
24683,Student_24683,17,99
24684,Student_24684,12,37
24685,Student_24685,11,96
24686,Student_24686,12,80
24687,Student_24687,14,44
24688,Student_24688,17,54
24689,Student_24689,17,61
24690,Student_24690,17,67
24691,Student_24691,12,7
24692,Student_24692,15,94
24693,Student_24693,12,60
24694,Student_24694,10,94
24695,Student_24695,16,63
24696,Student_24696,11,43
24697,Student_24697,16,57
24698,Student_24698,15,83
24699,Student_24699,17,32
24700,Student_24700,11,96
24701,Student_24701,17,47
24702,Student_24702,18,96
24703,Student_24703,17,88
24704,Student_24704,16,77
24705,Student_24705,15,47
24706,Student_24706,13,59
24707,Student_24707,16,84
24708,Student_24708,16,54
24709,Student_24709,15,74
24710,Student_24710,17,79
24711,Student_24711,14,51
24712,Student_24712,11,54
24713,Student_24713,15,19
24714,Student_24714,12,24
24715,Student_24715,13,91
24716,Student_24716,10,84
24717,Student_24717,13,1
24718,Student_24718,17,87
24719,Student_24719,14,2
24720,Student_24720,10,46
24721,Student_24721,14,6
24722,Student_24722,12,97
24723,Student_24723,14,98
24724,Student_24724,13,61
24725,Student_24725,18,39
24726,Student_24726,10,51
24727,Student_24727,16,76
24728,Student_24728,17,22
24729,Student_24729,18,44
24730,Student_24730,11,74
24731,Student_24731,14,39
24732,Student_24732,10,3
24733,Student_24733,14,51
24734,Student_24734,11,74
24735,Student_24735,17,98
24736,Student_24736,11,3
24737,Student_24737,14,54
24738,Student_24738,14,45
24739,Student_24739,18,24
24740,Student_24740,15,64
24741,Student_24741,12,16
24742,Student_24742,12,28
24743,Student_24743,11,78
24744,Student_24744,16,46
24745,Student_24745,16,100
24746,Student_24746,15,39
24747,Student_24747,10,46
24748,Student_24748,16,30
24749,Student_24749,15,23
24750,Student_24750,18,93
24751,Student_24751,15,75
24752,Student_24752,12,33
24753,Student_24753,13,70
24754,Student_24754,11,97
24755,Student_24755,16,7
24756,Student_24756,16,26
24757,Student_24757,11,20
24758,Student_24758,11,87
24759,Student_24759,10,18
24760,Student_24760,18,31
24761,Student_24761,12,54
24762,Student_24762,13,62
24763,Student_24763,12,81
24764,Student_24764,13,41
24765,Student_24765,16,53
24766,Student_24766,17,97
24767,Student_24767,11,30
24768,Student_24768,16,25
24769,Student_24769,13,71
24770,Student_24770,18,77
24771,Student_24771,12,41
24772,Student_24772,10,21
24773,Student_24773,14,78
24774,Student_24774,11,67
24775,Student_24775,10,88
24776,Student_24776,16,85
24777,Student_24777,16,20
24778,Student_24778,14,84
24779,Student_24779,16,17
24780,Student_24780,14,87
24781,Student_24781,15,77
24782,Student_24782,15,57
24783,Student_24783,15,64
24784,Student_24784,11,10
24785,Student_24785,12,4
24786,Student_24786,13,33
24787,Student_24787,14,82
24788,Student_24788,16,47
24789,Student_24789,13,22
24790,Student_24790,11,84
24791,Student_24791,12,23
24792,Student_24792,11,82
24793,Student_24793,16,45
24794,Student_24794,14,46
24795,Student_24795,16,27
24796,Student_24796,13,90
24797,Student_24797,18,8
24798,Student_24798,18,14
24799,Student_24799,16,64
24800,Student_24800,17,85
24801,Student_24801,14,9
24802,Student_24802,18,74
24803,Student_24803,17,74
24804,Student_24804,18,58
24805,Student_24805,15,49
24806,Student_24806,17,32
24807,Student_24807,14,35
24808,Student_24808,12,68
24809,Student_24809,13,6
24810,Student_24810,18,59
24811,Student_24811,10,28
24812,Student_24812,15,47
24813,Student_24813,13,56
24814,Student_24814,13,89
24815,Student_24815,17,58
24816,Student_24816,17,22
24817,Student_24817,15,8
24818,Student_24818,12,63
24819,Student_24819,14,55
24820,Student_24820,13,67
24821,Student_24821,13,46
24822,Student_24822,10,83
24823,Student_24823,14,92
24824,Student_24824,12,4
24825,Student_24825,15,75
24826,Student_24826,12,3
24827,Student_24827,13,44
24828,Student_24828,10,46
24829,Student_24829,18,70
24830,Student_24830,14,35
24831,Student_24831,10,82
24832,Student_24832,14,34
24833,Student_24833,17,34
24834,Student_24834,16,22
24835,Student_24835,16,69
24836,Student_24836,11,7
24837,Student_24837,15,36
24838,Student_24838,16,26
24839,Student_24839,15,23
24840,Student_24840,18,6
24841,Student_24841,12,19
24842,Student_24842,12,45
24843,Student_24843,17,50
24844,Student_24844,15,27
24845,Student_24845,10,65
24846,Student_24846,13,33
24847,Student_24847,17,37
24848,Student_24848,10,79
24849,Student_24849,10,55
24850,Student_24850,12,96
24851,Student_24851,18,36
24852,Student_24852,18,83
24853,Student_24853,14,74
24854,Student_24854,14,89
24855,Student_24855,12,96
24856,Student_24856,12,0
24857,Student_24857,17,8
24858,Student_24858,10,68
24859,Student_24859,14,39
24860,Student_24860,15,82
24861,Student_24861,10,1
24862,Student_24862,14,81
24863,Student_24863,15,13
24864,Student_24864,16,29
24865,Student_24865,12,97
24866,Student_24866,12,5
24867,Student_24867,15,35
24868,Student_24868,18,8
24869,Student_24869,11,86
24870,Student_24870,18,71
24871,Student_24871,16,80
24872,Student_24872,17,53
24873,Student_24873,10,36
24874,Student_24874,12,0
24875,Student_24875,10,28
24876,Student_24876,13,51
24877,Student_24877,18,67
24878,Student_24878,10,23
24879,Student_24879,15,14
24880,Student_24880,10,20
24881,Student_24881,16,35
24882,Student_24882,11,14
24883,Student_24883,11,15
24884,Student_24884,13,4
24885,Student_24885,16,86
24886,Student_24886,10,22
24887,Student_24887,12,83
24888,Student_24888,10,44
24889,Student_24889,18,63
24890,Student_24890,15,7
24891,Student_24891,16,58
24892,Student_24892,15,29
24893,Student_24893,11,9
24894,Student_24894,15,91
24895,Student_24895,11,60
24896,Student_24896,13,24
24897,Student_24897,15,42
24898,Student_24898,15,36
24899,Student_24899,11,70
24900,Student_24900,10,61
24901,Student_24901,17,1
24902,Student_24902,16,19
24903,Student_24903,10,48
24904,Student_24904,11,44
24905,Student_24905,18,52
24906,Student_24906,16,72
24907,Student_24907,18,68
24908,Student_24908,12,37
24909,Student_24909,14,88
24910,Student_24910,12,6
24911,Student_24911,15,59
24912,Student_24912,11,95
24913,Student_24913,11,55
24914,Student_24914,10,45
24915,Student_24915,16,13
24916,Student_24916,14,81
24917,Student_24917,15,37
24918,Student_24918,17,70
24919,Student_24919,16,19
24920,Student_24920,14,4
24921,Student_24921,18,30
24922,Student_24922,14,28
24923,Student_24923,11,88
24924,Student_24924,18,87
24925,Student_24925,10,53
24926,Student_24926,14,1
24927,Student_24927,12,23
24928,Student_24928,14,64
24929,Student_24929,15,10
24930,Student_24930,12,70
24931,Student_24931,15,1
24932,Student_24932,16,68
24933,Student_24933,12,85
24934,Student_24934,13,47
24935,Student_24935,12,83
24936,Student_24936,17,78
24937,Student_24937,16,67
24938,Student_24938,17,44
24939,Student_24939,11,27
24940,Student_24940,10,86
24941,Student_24941,11,65
24942,Student_24942,11,80
24943,Student_24943,14,55
24944,Student_24944,18,17
24945,Student_24945,13,98
24946,Student_24946,18,18
24947,Student_24947,10,92
24948,Student_24948,18,21
24949,Student_24949,11,37
24950,Student_24950,18,44
24951,Student_24951,10,93
24952,Student_24952,18,89
24953,Student_24953,11,83
24954,Student_24954,12,38
24955,Student_24955,14,0
24956,Student_24956,13,68
24957,Student_24957,16,41
24958,Student_24958,18,76
24959,Student_24959,15,80
24960,Student_24960,16,44
24961,Student_24961,10,75
24962,Student_24962,15,84
24963,Student_24963,14,93
24964,Student_24964,17,58
24965,Student_24965,13,78
24966,Student_24966,16,49
24967,Student_24967,12,4
24968,Student_24968,12,15
24969,Student_24969,13,12
24970,Student_24970,12,17
24971,Student_24971,12,1
24972,Student_24972,10,86
24973,Student_24973,17,56
24974,Student_24974,10,38
24975,Student_24975,17,41
24976,Student_24976,11,46
24977,Student_24977,10,7
24978,Student_24978,15,27
24979,Student_24979,14,86
24980,Student_24980,14,75
24981,Student_24981,15,56
24982,Student_24982,12,48
24983,Student_24983,15,26
24984,Student_24984,14,47
24985,Student_24985,13,60
24986,Student_24986,17,71
24987,Student_24987,16,16
24988,Student_24988,13,82
24989,Student_24989,17,34
24990,Student_24990,18,50
24991,Student_24991,14,61
24992,Student_24992,11,49
24993,Student_24993,18,57
24994,Student_24994,11,11
24995,Student_24995,10,43
24996,Student_24996,12,28
24997,Student_24997,16,8
24998,Student_24998,18,19
24999,Student_24999,15,60
25000,Student_25000,18,19
25001,Student_25001,10,18
25002,Student_25002,10,55
25003,Student_25003,15,91
25004,Student_25004,18,79
25005,Student_25005,14,91
25006,Student_25006,10,58
25007,Student_25007,11,41
25008,Student_25008,12,73
25009,Student_25009,13,26
25010,Student_25010,10,7
25011,Student_25011,18,34
25012,Student_25012,14,30
25013,Student_25013,16,68
25014,Student_25014,10,55
25015,Student_25015,10,13
25016,Student_25016,15,91
25017,Student_25017,17,59
25018,Student_25018,14,46
25019,Student_25019,17,94
25020,Student_25020,17,9
25021,Student_25021,10,79
25022,Student_25022,11,36
25023,Student_25023,15,70
25024,Student_25024,13,94
25025,Student_25025,12,52
25026,Student_25026,13,2
25027,Student_25027,14,2
25028,Student_25028,18,33
25029,Student_25029,10,78
25030,Student_25030,12,29
25031,Student_25031,14,33
25032,Student_25032,16,79
25033,Student_25033,15,11
25034,Student_25034,18,85
25035,Student_25035,17,26
25036,Student_25036,15,5
25037,Student_25037,11,11
25038,Student_25038,14,96
25039,Student_25039,16,45
25040,Student_25040,17,25
25041,Student_25041,18,52
25042,Student_25042,15,68
25043,Student_25043,14,32
25044,Student_25044,10,73
25045,Student_25045,10,25
25046,Student_25046,11,11
25047,Student_25047,10,55
25048,Student_25048,13,15
25049,Student_25049,13,94
25050,Student_25050,15,0
25051,Student_25051,14,76
25052,Student_25052,15,28
25053,Student_25053,14,85
25054,Student_25054,12,6
25055,Student_25055,18,96
25056,Student_25056,10,10
25057,Student_25057,18,79
25058,Student_25058,12,52
25059,Student_25059,14,43
25060,Student_25060,10,28
25061,Student_25061,10,84
25062,Student_25062,13,20
25063,Student_25063,16,72
25064,Student_25064,12,45
25065,Student_25065,15,100
25066,Student_25066,12,61
25067,Student_25067,13,10
25068,Student_25068,18,42
25069,Student_25069,17,6
25070,Student_25070,14,28
25071,Student_25071,12,34
25072,Student_25072,11,86
25073,Student_25073,18,84
25074,Student_25074,11,1
25075,Student_25075,17,53
25076,Student_25076,13,22
25077,Student_25077,18,32
25078,Student_25078,13,2
25079,Student_25079,13,75
25080,Student_25080,15,96
25081,Student_25081,18,22
25082,Student_25082,18,34
25083,Student_25083,16,20
